"lhs" "" "rhs" "support" "confidence" "lift"
"[1870]" "{금요일,기간,신청,참고}" "=>" "{오늘}" 0.290322580645161 1 1.14814814814815
"[1871]" "{금요일,신청,오늘,참고}" "=>" "{기간}" 0.290322580645161 0.9 1.26818181818182
"[1872]" "{금요일,기간,신청,오늘}" "=>" "{참고}" 0.290322580645161 0.9 1.46842105263158
"[1873]" "{금요일,기간,도움,소요}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1874]" "{금요일,기간,도움,소요}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1875]" "{금요일,도움,소요,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1876]" "{금요일,도움,소요,신청}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1877]" "{금요일,기간,소요,오늘}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[1878]" "{금요일,기간,소요,신청}" "=>" "{오늘}" 0.225806451612903 1 1.14814814814815
"[1879]" "{금요일,소요,신청,오늘}" "=>" "{기간}" 0.225806451612903 0.7 0.986363636363636
"[1880]" "{금요일,기간,신청,오늘}" "=>" "{소요}" 0.225806451612903 0.7 1.085
"[1881]" "{금요일,기간,도움,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1882]" "{금요일,기간,도움,신청}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[1883]" "{기간,도움,소요,참고}" "=>" "{오늘}" 0.193548387096774 0.857142857142857 0.984126984126984
"[1884]" "{도움,소요,오늘,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[1885]" "{기간,도움,소요,참고}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[1886]" "{도움,소요,신청,참고}" "=>" "{기간}" 0.225806451612903 1 1.40909090909091
"[1887]" "{기간,도움,신청,참고}" "=>" "{소요}" 0.225806451612903 0.7 1.085
"[1888]" "{기간,도움,소요,신청}" "=>" "{참고}" 0.225806451612903 0.7 1.14210526315789
"[1889]" "{도움,소요,오늘,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[1890]" "{도움,소요,신청,참고}" "=>" "{오늘}" 0.193548387096774 0.857142857142857 0.984126984126984
"[1891]" "{기간,소요,오늘,참고}" "=>" "{신청}" 0.387096774193548 1 1.06896551724138
"[1892]" "{기간,소요,신청,참고}" "=>" "{오늘}" 0.387096774193548 0.923076923076923 1.05982905982906
"[1893]" "{소요,신청,오늘,참고}" "=>" "{기간}" 0.387096774193548 1 1.40909090909091
"[1894]" "{기간,신청,오늘,참고}" "=>" "{소요}" 0.387096774193548 0.705882352941177 1.09411764705882
"[1895]" "{기간,소요,신청,오늘}" "=>" "{참고}" 0.387096774193548 0.8 1.30526315789474
"[1896]" "{기간,도움,오늘,참고}" "=>" "{신청}" 0.290322580645161 1 1.06896551724138
"[1897]" "{기간,도움,신청,참고}" "=>" "{오늘}" 0.290322580645161 0.9 1.03333333333333
"[1898]" "{도움,신청,오늘,참고}" "=>" "{기간}" 0.290322580645161 0.9 1.26818181818182
"[1899]" "{기간,도움,신청,오늘}" "=>" "{참고}" 0.290322580645161 0.75 1.22368421052632
"[1900]" "{기간,도움,소요,오늘}" "=>" "{신청}" 0.290322580645161 1 1.06896551724138
"[1901]" "{기간,도움,소요,신청}" "=>" "{오늘}" 0.290322580645161 0.9 1.03333333333333
"[1902]" "{도움,소요,신청,오늘}" "=>" "{기간}" 0.290322580645161 0.818181818181818 1.15289256198347
"[1903]" "{기간,도움,신청,오늘}" "=>" "{소요}" 0.290322580645161 0.75 1.1625
"[1904]" "{기간,기본,선발,오늘,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1905]" "{기간,기본,선발,신청,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1906]" "{기본,선발,신청,오늘,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1907]" "{기간,기본,선발,신청,오늘}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1908]" "{기간,선발,소요,오늘,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1909]" "{기간,선발,소요,신청,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1910]" "{선발,소요,신청,오늘,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1911]" "{기간,선발,신청,오늘,참고}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[1912]" "{기간,선발,소요,신청,오늘}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1913]" "{기간,소요,오늘,참고,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1914]" "{기간,소요,신청,참고,최대}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1915]" "{소요,신청,오늘,참고,최대}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1916]" "{기간,신청,오늘,참고,최대}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1917]" "{기간,소요,신청,오늘,최대}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1918]" "{기간,등등,지역,지하,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1919]" "{등등,오늘,지역,지하,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1920]" "{기간,등등,오늘,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1921]" "{기간,등등,오늘,지역,참고}" "=>" "{지하}" 0.129032258064516 1 1.9375
"[1922]" "{기간,등등,오늘,지하,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1923]" "{기간,등등,지역,지하,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1924]" "{등등,신청,지역,지하,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1925]" "{기간,등등,신청,지역,지하}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1926]" "{기간,등등,신청,지역,참고}" "=>" "{지하}" 0.129032258064516 1 1.9375
"[1927]" "{기간,등등,신청,지하,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1928]" "{등등,오늘,지역,지하,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1929]" "{등등,신청,지역,지하,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1930]" "{등등,신청,오늘,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1931]" "{등등,신청,오늘,지역,참고}" "=>" "{지하}" 0.129032258064516 1 1.9375
"[1932]" "{등등,신청,오늘,지하,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1933]" "{기간,등등,오늘,지역,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1934]" "{기간,등등,신청,지역,지하}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[1935]" "{등등,신청,오늘,지역,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1936]" "{기간,등등,신청,오늘,지역}" "=>" "{지하}" 0.129032258064516 1 1.9375
"[1937]" "{기간,등등,신청,오늘,지하}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1938]" "{기간,등등,오늘,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1939]" "{기간,등등,신청,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1940]" "{등등,신청,오늘,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1941]" "{기간,등등,신청,오늘,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[1942]" "{기간,등등,신청,오늘,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1943]" "{기간,등등,오늘,지하,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1944]" "{기간,등등,신청,지하,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1945]" "{등등,신청,오늘,지하,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1946]" "{기간,등등,신청,오늘,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[1947]" "{기간,등등,신청,오늘,참고}" "=>" "{지하}" 0.161290322580645 1 1.9375
"[1948]" "{기간,서울,안전,오늘,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1949]" "{기간,서울,신청,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1950]" "{서울,신청,안전,오늘,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1951]" "{기간,서울,신청,안전,오늘}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[1952]" "{기간,서울,소요,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1953]" "{서울,소요,오늘,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1954]" "{기간,서울,오늘,지역,참고}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1955]" "{기간,서울,소요,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1956]" "{기간,서울,소요,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1957]" "{서울,소요,신청,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1958]" "{기간,서울,신청,지역,참고}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1959]" "{기간,서울,소요,신청,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1960]" "{서울,소요,오늘,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1961]" "{서울,소요,신청,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1962]" "{서울,신청,오늘,지역,참고}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1963]" "{서울,소요,신청,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1964]" "{기간,서울,오늘,지역,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1965]" "{기간,서울,신청,지역,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1966]" "{서울,신청,오늘,지역,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1967]" "{기간,서울,신청,오늘,지역}" "=>" "{참고}" 0.161290322580645 0.833333333333333 1.35964912280702
"[1968]" "{기간,서울,신청,오늘,참고}" "=>" "{지역}" 0.161290322580645 0.714285714285714 1.58163265306122
"[1969]" "{기간,서울,소요,오늘,지역}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[1970]" "{기간,서울,소요,신청,지역}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[1971]" "{서울,소요,신청,오늘,지역}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[1972]" "{기간,서울,신청,오늘,지역}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[1973]" "{기간,서울,소요,신청,오늘}" "=>" "{지역}" 0.161290322580645 0.714285714285714 1.58163265306122
"[1974]" "{금요일,기본,도움,서울,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1975]" "{금요일,기본,도움,서울,신청}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1976]" "{금요일,기본,서울,신청,오늘}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1977]" "{기본,도움,서울,신청,오늘}" "=>" "{금요일}" 0.129032258064516 1 1.9375
"[1978]" "{금요일,기본,도움,신청,오늘}" "=>" "{서울}" 0.129032258064516 0.8 1.90769230769231
"[1979]" "{도움,서울,안전,오늘,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1980]" "{도움,서울,신청,안전,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1981]" "{서울,신청,안전,오늘,지하}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1982]" "{도움,서울,신청,오늘,지하}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[1983]" "{금요일,도움,서울,안전,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1984]" "{금요일,도움,서울,신청,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1985]" "{금요일,서울,신청,안전,오늘}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[1986]" "{기간,서울,안전,오늘,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1987]" "{기간,서울,신청,안전,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1988]" "{서울,신청,안전,오늘,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[1989]" "{기간,서울,신청,안전,오늘}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[1990]" "{기간,서울,소요,안전,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1991]" "{기간,서울,소요,신청,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1992]" "{서울,소요,신청,안전,오늘}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[1993]" "{기간,서울,신청,안전,오늘}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[1994]" "{금요일,도움,서울,오늘,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[1995]" "{금요일,도움,서울,신청,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1996]" "{금요일,서울,신청,오늘,지하}" "=>" "{도움}" 0.129032258064516 1 1.47619047619048
"[1997]" "{도움,서울,신청,오늘,지하}" "=>" "{금요일}" 0.129032258064516 0.8 1.55
"[1998]" "{금요일,기간,서울,소요,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[1999]" "{금요일,서울,소요,오늘,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2000]" "{금요일,기간,서울,오늘,참고}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[2001]" "{금요일,기간,서울,소요,오늘}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2002]" "{금요일,기간,서울,소요,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2003]" "{금요일,서울,소요,신청,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2004]" "{금요일,기간,서울,신청,참고}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[2005]" "{금요일,기간,서울,소요,신청}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2006]" "{금요일,서울,소요,오늘,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2007]" "{금요일,서울,소요,신청,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2008]" "{금요일,서울,소요,신청,오늘}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[2009]" "{금요일,도움,서울,오늘,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2010]" "{금요일,도움,서울,신청,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2011]" "{도움,서울,신청,오늘,참고}" "=>" "{금요일}" 0.129032258064516 1 1.9375
"[2012]" "{금요일,기간,서울,오늘,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[2013]" "{금요일,기간,서울,신청,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[2014]" "{금요일,서울,신청,오늘,참고}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[2015]" "{금요일,기간,서울,신청,오늘}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[2016]" "{기간,서울,신청,오늘,참고}" "=>" "{금요일}" 0.161290322580645 0.714285714285714 1.38392857142857
"[2017]" "{금요일,기간,서울,소요,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2018]" "{금요일,기간,서울,소요,신청}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2019]" "{금요일,서울,소요,신청,오늘}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[2020]" "{금요일,기간,서울,신청,오늘}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[2021]" "{기간,서울,소요,오늘,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[2022]" "{기간,서울,소요,신청,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[2023]" "{서울,소요,신청,오늘,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[2024]" "{기간,서울,신청,오늘,참고}" "=>" "{소요}" 0.193548387096774 0.857142857142857 1.32857142857143
"[2025]" "{기간,서울,소요,신청,오늘}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[2026]" "{기간,안전,지역,지하,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[2027]" "{안전,오늘,지역,지하,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[2028]" "{기간,안전,오늘,지역,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[2029]" "{기간,안전,오늘,지역,참고}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[2030]" "{기간,오늘,지역,지하,참고}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[2031]" "{기간,안전,오늘,지하,참고}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[2032]" "{기간,안전,지역,지하,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[2033]" "{신청,안전,지역,지하,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[2034]" "{기간,신청,안전,지역,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[2035]" "{기간,신청,안전,지역,참고}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[2036]" "{기간,신청,지역,지하,참고}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[2037]" "{기간,신청,안전,지하,참고}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[2038]" "{안전,오늘,지역,지하,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[2039]" "{신청,안전,지역,지하,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[2040]" "{신청,안전,오늘,지역,지하}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[2041]" "{신청,안전,오늘,지역,참고}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[2042]" "{신청,오늘,지역,지하,참고}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[2043]" "{신청,안전,오늘,지하,참고}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[2044]" "{기간,안전,오늘,지역,지하}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[2045]" "{기간,신청,안전,지역,지하}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[2046]" "{신청,안전,오늘,지역,지하}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[2047]" "{기간,신청,안전,오늘,지역}" "=>" "{지하}" 0.161290322580645 0.714285714285714 1.38392857142857
"[2048]" "{기간,신청,오늘,지역,지하}" "=>" "{안전}" 0.161290322580645 0.833333333333333 1.72222222222222
"[2049]" "{기간,신청,안전,오늘,지하}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[2050]" "{금요일,기간,안전,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2051]" "{금요일,안전,오늘,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2052]" "{금요일,기간,안전,오늘,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2053]" "{금요일,기간,안전,오늘,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[2054]" "{금요일,기간,안전,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2055]" "{금요일,신청,안전,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2056]" "{금요일,기간,신청,안전,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2057]" "{금요일,기간,신청,안전,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[2058]" "{금요일,안전,오늘,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2059]" "{금요일,신청,안전,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2060]" "{금요일,신청,안전,오늘,지역}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2061]" "{금요일,신청,안전,오늘,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[2062]" "{금요일,기간,안전,오늘,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2063]" "{금요일,기간,신청,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2064]" "{금요일,신청,안전,오늘,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2065]" "{금요일,기간,신청,안전,오늘}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[2066]" "{기간,소요,안전,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2067]" "{소요,안전,오늘,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2068]" "{기간,소요,안전,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[2069]" "{기간,소요,안전,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2070]" "{소요,신청,안전,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2071]" "{기간,소요,신청,안전,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[2072]" "{소요,안전,오늘,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2073]" "{소요,신청,안전,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2074]" "{소요,신청,안전,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[2075]" "{기간,안전,오늘,지역,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[2076]" "{기간,신청,안전,지역,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[2077]" "{신청,안전,오늘,지역,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[2078]" "{기간,신청,안전,오늘,지역}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[2079]" "{기간,소요,안전,오늘,지역}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[2080]" "{기간,소요,신청,안전,지역}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[2081]" "{소요,신청,안전,오늘,지역}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[2082]" "{기간,신청,안전,오늘,지역}" "=>" "{소요}" 0.161290322580645 0.714285714285714 1.10714285714286
"[2083]" "{기간,도움,안전,오늘,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2084]" "{기간,도움,신청,안전,지역}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2085]" "{도움,신청,안전,오늘,지역}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2086]" "{기간,도움,신청,오늘,지역}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[2087]" "{금요일,기간,지역,지하,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2088]" "{금요일,오늘,지역,지하,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2089]" "{금요일,기간,오늘,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2090]" "{금요일,기간,지역,지하,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2091]" "{금요일,신청,지역,지하,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2092]" "{금요일,기간,신청,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2093]" "{금요일,오늘,지역,지하,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2094]" "{금요일,신청,지역,지하,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2095]" "{금요일,신청,오늘,지역,지하}" "=>" "{참고}" 0.129032258064516 1 1.63157894736842
"[2096]" "{금요일,기간,오늘,지역,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2097]" "{금요일,기간,신청,지역,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2098]" "{금요일,신청,오늘,지역,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2099]" "{기간,오늘,지역,지하,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[2100]" "{기간,신청,지역,지하,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[2101]" "{신청,오늘,지역,지하,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[2102]" "{기간,신청,오늘,지역,지하}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[2103]" "{금요일,기간,오늘,지역,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[2104]" "{금요일,기간,신청,지역,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[2105]" "{금요일,신청,오늘,지역,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[2106]" "{금요일,기간,신청,오늘,지역}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[2107]" "{기간,소요,오늘,지역,참고}" "=>" "{신청}" 0.225806451612903 1 1.06896551724138
"[2108]" "{기간,소요,신청,지역,참고}" "=>" "{오늘}" 0.225806451612903 0.875 1.00462962962963
"[2109]" "{소요,신청,오늘,지역,참고}" "=>" "{기간}" 0.225806451612903 1 1.40909090909091
"[2110]" "{기간,신청,오늘,지역,참고}" "=>" "{소요}" 0.225806451612903 0.7 1.085
"[2111]" "{기간,소요,신청,오늘,지역}" "=>" "{참고}" 0.225806451612903 0.875 1.42763157894737
"[2112]" "{기간,도움,오늘,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2113]" "{기간,도움,신청,지역,참고}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[2114]" "{도움,신청,오늘,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[2115]" "{기간,도움,신청,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[2116]" "{금요일,기본,도움,안전,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2117]" "{금요일,기본,도움,신청,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2118]" "{금요일,기본,신청,안전,오늘}" "=>" "{도움}" 0.129032258064516 1 1.47619047619048
"[2119]" "{기본,도움,신청,안전,오늘}" "=>" "{금요일}" 0.129032258064516 0.8 1.55
"[2120]" "{금요일,기본,도움,신청,오늘}" "=>" "{안전}" 0.129032258064516 0.8 1.65333333333333
"[2121]" "{기본,도움,소요,안전,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[2122]" "{기본,도움,소요,신청,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[2123]" "{기본,소요,신청,안전,오늘}" "=>" "{도움}" 0.129032258064516 0.8 1.18095238095238
"[2124]" "{기본,도움,신청,안전,오늘}" "=>" "{소요}" 0.129032258064516 0.8 1.24
